"period";"profile_2";"avgDegree";"avgIndegree";"avgOutdegree";"avgBetweenness";"avgPagerank";"avgEigenvector";"avgInteractions"
"25";"4";"13,2004";"6,8287";"6,3718";"2240,0563791371324";"0,0007126169799911142";"0,040336512827070216";"23,4871"
"26";"1";"2,8398";"0,9394";"1,9004";"53,195439732772165";"0,00020170339513110868";"0,005816727582152661";"3,5476"
"26";"4";"13,3362";"6,9027";"6,4334";"2426,349584401119";"0,0006691533444194719";"0,038506689053890396";"23,7854"
"27";"1";"2,8806";"0,9256";"1,9550";"51,85182290032458";"0,00018856719687623873";"0,005555134305832485";"3,6243"
"27";"4";"13,4909";"7,0111";"6,4798";"2654,3411297958937";"0,0006382266797626446";"0,03747544014725474";"24,1980"
"28";"1";"2,9401";"0,9419";"1,9982";"57,453706132719695";"0,00018074037399599632";"0,00554270978131174";"3,7187"
"28";"4";"13,6770";"7,1216";"6,5554";"2817,819073852985";"0,000614479630746739";"0,03650955484586806";"24,8084"
"29";"1";"2,9293";"0,9211";"2,0082";"55,76983509004654";"0,0001686132589927932";"0,005191460507434811";"3,7072"
"29";"4";"13,8039";"7,2120";"6,5919";"3012,613452406427";"0,0005904575381178245";"0,035848399016908346";"25,3677"
"30";"1";"2,9336";"0,9198";"2,0139";"61,51649069072668";"0,00016084484183401837";"0,005061058162679089";"3,7284"
"30";"4";"13,9196";"7,2800";"6,6396";"3184,243282775435";"0,0005686439379048947";"0,035148093976914645";"25,8320"
"31";"1";"2,9899";"0,9236";"2,0663";"79,45412546617986";"0,0001534049285208349";"0,004902855403483824";"3,7939"
"31";"4";"13,9435";"7,3165";"6,6270";"3404,0633364578007";"0,0005454572833280935";"0,03467435338976702";"26,0583"
"32";"1";"3,0157";"0,9370";"2,0787";"90,64716546454949";"0,00014490133911716684";"0,004749564290870852";"3,7992"
"32";"4";"14,0216";"7,3721";"6,6495";"3693,1302823222727";"0,0005176815047062704";"0,03344408058532168";"26,4510"
"33";"1";"3,0283";"0,9410";"2,0872";"105,47580512075781";"0,00013849354503097256";"0,004696057040855098";"3,8047"
"33";"4";"13,9945";"7,3663";"6,6282";"3960,4420052465994";"0,000495000941552329";"0,03232559414361602";"26,6068"
"34";"1";"3,0169";"0,9404";"2,0764";"127,24758163395938";"0,0001311033473579637";"0,004726833418378041";"3,7787"
"34";"4";"13,8807";"7,3148";"6,5659";"4240,315298033906";"0,00046030811223351543";"0,031083804113945575";"26,4452"
"35";"1";"3,0393";"0,9607";"2,0787";"129,986112936727";"0,00012589157219314895";"0,004802297801885855";"3,8147"
"35";"4";"13,9632";"7,3635";"6,5997";"4538,930986494431";"0,00043644872939612974";"0,03009192642094666";"26,6641"
"36";"1";"3,0746";"0,9588";"2,1158";"144,03719009391028";"0,0001191514683143867";"0,004657425953939522";"3,8803"
"36";"4";"14,0398";"7,4171";"6,6226";"4795,779045346569";"0,00041593316420441905";"0,029308494824068474";"26,7655"
"37";"1";"3,0495";"0,9515";"2,0980";"139,42348792531328";"0,0001149941836542753";"0,004673304297752172";"3,8608"
"37";"4";"14,2251";"7,5198";"6,7053";"5146,190339092752";"0,00040200135019272836";"0,029305564374354293";"27,1607"
"38";"1";"3,0722";"0,9530";"2,1192";"144,288789638641";"0,00010748299462955622";"0,004605133869211517";"3,8934"
"38";"4";"14,3032";"7,5754";"6,7279";"5628,68825597338";"0,00037633457674662575";"0,028598939785223588";"27,1306"
"39";"1";"3,0501";"0,9568";"2,0933";"140,8831811168091";"0,0001016056683985619";"0,00454626751350956";"3,8897"
"39";"4";"14,3187";"7,5849";"6,7338";"6027,936209059751";"0,00035502737393380796";"0,027820411691627113";"27,1738"
"40";"1";"3,0673";"0,9631";"2,1043";"144,50538902399808";"0,00009686643159018132";"0,004511279092947782";"3,9030"
"40";"4";"14,3682";"7,6197";"6,7485";"6408,038727339893";"0,0003397173282013781";"0,02728241248623929";"27,2714"
"41";"1";"3,0977";"0,9634";"2,1343";"154,09638284919848";"0,00009221636296746138";"0,004541417234923174";"3,9722"
"41";"4";"14,5463";"7,7327";"6,8136";"6925,445118040616";"0,00032560362234365544";"0,027430221839414955";"27,7130"
"42";"1";"3,1389";"0,9671";"2,1718";"161,94574612678718";"0,00008868958831551411";"0,004513733842997089";"4,0291"
"42";"4";"14,7920";"7,8784";"6,9136";"7260,3781608876025";"0,00031578938316556354";"0,027236727413156015";"28,4030"
"43";"1";"3,1791";"0,9727";"2,2064";"168,33216242941157";"0,00008439176426075653";"0,004513421226190504";"4,0856"
"43";"4";"14,9970";"8,0050";"6,9920";"7622,782616390201";"0,00030377673835141247";"0,02749219741956288";"29,0254"
"44";"1";"3,2476";"0,9699";"2,2777";"181,06051626611367";"0,00007974457446194352";"0,004252829160127181";"4,1880"
"44";"4";"15,1112";"8,1073";"7,0038";"8044,042372235453";"0,0002899887871665721";"0,026417528867210636";"29,2722"
"45";"1";"3,2886";"0,9698";"2,3188";"183,08355717471926";"0,00007625377367654944";"0,004008380999563492";"4,2654"
"45";"4";"15,3245";"8,2436";"7,0809";"8461,407291956337";"0,00028084344042721745";"0,024919467137017447";"29,8326"
"46";"1";"3,3523";"0,9731";"2,3792";"202,58480380443652";"0,00007272439256469815";"0,0038622679126809026";"4,3637"
"46";"4";"15,5737";"8,3979";"7,1758";"8822,374808563864";"0,00027228756882440367";"0,024443914534520533";"30,3206"
"47";"1";"3,3799";"0,9777";"2,4022";"220,17949720263076";"0,00007005235867461643";"0,0036832192381185585";"4,4190"
"47";"4";"15,7214";"8,4886";"7,2328";"9258,12646076328";"0,00026483461894279516";"0,023558997287447588";"30,7127"
"48";"1";"3,4043";"0,9849";"2,4194";"225,18229465736934";"0,00006760208596334867";"0,0034608743350810905";"4,4614"
"48";"4";"16,0127";"8,6515";"7,3612";"9634,173874835551";"0,000257469784054444";"0,022093858042544195";"31,4171"
"49";"1";"3,4284";"0,9848";"2,4436";"227,04785583231182";"0,00006513385151728973";"0,00338018422216568";"4,5328"
"49";"4";"16,2140";"8,7827";"7,4312";"10097,997794038856";"0,00024977879926411895";"0,021534548236777026";"31,9335"
"50";"1";"3,4132";"0,9854";"2,4278";"231,30322154024267";"0,00006334057113162161";"0,0032998098720456665";"4,5176"
"50";"4";"16,2743";"8,8103";"7,4639";"10453,986407479682";"0,00024225492600532";"0,02097460431872294";"32,0670"
"51";"1";"3,4204";"0,9868";"2,4336";"248,00174721495532";"0,00006121321469331387";"0,003166504835970033";"4,5418"
"51";"4";"16,3620";"8,8676";"7,4943";"10891,908923280136";"0,00023522918321467335";"0,02011975619496835";"32,2191"
"52";"1";"3,4013";"0,9794";"2,4219";"249,95433066862566";"0,00005929717367075477";"0,0031307063280686573";"4,5045"
"52";"4";"16,4479";"8,9336";"7,5143";"11445,217772302785";"0,00022863735273488922";"0,019712277017315396";"32,3712"
"53";"1";"3,4208";"0,9834";"2,4374";"279,5996239769292";"0,000057136031848189284";"0,0030646647080635942";"4,5427"
"53";"4";"16,4935";"8,9756";"7,5179";"12162,142274373819";"0,00022025874655390927";"0,01918037669459134";"32,4105"
"54";"1";"3,4192";"0,9812";"2,4380";"290,5400692067225";"0,00005546462382976831";"0,003003523000343493";"4,5312"
"54";"4";"16,5582";"9,0217";"7,5365";"12555,156403431569";"0,0002150973644757617";"0,01884181920874775";"32,5163"
"55";"1";"3,4212";"0,9798";"2,4414";"312,3151094090338";"0,00005393618810299875";"0,002962720222217946";"4,5452"
"55";"4";"16,6858";"9,0996";"7,5862";"12979,689319335332";"0,00021048660261073417";"0,018522438177847458";"32,8652"
"56";"1";"3,4187";"0,9803";"2,4384";"310,2522899363346";"0,00005235253587653236";"0,0029142063765534624";"4,5409"
"56";"4";"16,7559";"9,1461";"7,6098";"13459,064501981888";"0,0002048600100997681";"0,01807736900044876";"32,9799"
"57";"1";"3,4274";"0,9807";"2,4467";"330,48063813412017";"0,000050715903020589285";"0,002810680508684108";"4,5549"
"57";"4";"16,8768";"9,2263";"7,6505";"14063,45854712965";"0,00020035137332671316";"0,017602871221183907";"33,1612"
"58";"1";"3,4285";"0,9844";"2,4440";"334,5595397529054";"0,0000494013235231083";"0,0027534056147908697";"4,5557"
"58";"4";"17,0087";"9,3020";"7,7067";"14551,820756383404";"0,00019580346612293342";"0,017417403654942775";"33,4247"
"59";"1";"3,4475";"0,9894";"2,4581";"351,9506365895778";"0,000048359218836407114";"0,002718070864204263";"4,5912"
"59";"4";"17,1365";"9,3864";"7,7501";"15043,04611747272";"0,0001923514362097008";"0,01703531012139329";"33,6491"
"60";"1";"3,4637";"0,9926";"2,4711";"369,1422161994149";"0,00004698677685713004";"0,0026507868099501417";"4,6211"
"60";"4";"17,1911";"9,4280";"7,7631";"15541,298129745173";"0,00018801561290562825";"0,01667432779306121";"33,7815"
"61";"1";"3,4861";"0,9989";"2,4873";"392,203120900035";"0,000045889667596064056";"0,002599150995282297";"4,6621"
"61";"4";"17,2302";"9,4664";"7,7638";"16010,428389281124";"0,000184214393916964";"0,01626853795516291";"33,7847"
"62";"1";"3,5120";"1,0086";"2,5035";"411,51173767028996";"0,000044883501344786185";"0,002595678309675638";"4,7147"
"62";"4";"17,4002";"9,5720";"7,8283";"16555,071541699603";"0,00018048534223140218";"0,016188441133373258";"34,1024"
"63";"1";"3,5309";"1,0130";"2,5179";"425,12352381490035";"0,000043967122400337";"0,002551571057446851";"4,7508"
"63";"4";"17,5084";"9,6442";"7,8643";"17077,93742286306";"0,00017712699470015696";"0,015961226063648276";"34,3316"
"64";"1";"3,5446";"1,0184";"2,5262";"434,20837919290665";"0,00004298905868880579";"0,0025381678999353433";"4,7652"
"64";"4";"17,5259";"9,6634";"7,8625";"17609,86484193863";"0,00017308092603232224";"0,015727652769031125";"34,3165"
"65";"1";"3,5381";"1,0137";"2,5244";"441,1377620521709";"0,00004185367805567744";"0,0024960378456605125";"4,7529"
"65";"4";"17,5872";"9,7085";"7,8788";"18066,540132062197";"0,00016991865099238727";"0,015624409811710703";"34,3909"
"66";"1";"3,5604";"1,0167";"2,5437";"443,5835070830162";"0,00004110224436552792";"0,0024701587429477624";"4,8123"
"66";"4";"17,7503";"9,8148";"7,9355";"18508,152653504832";"0,00016819880464893282";"0,015488646822873016";"34,7183"
"67";"1";"3,5617";"1,0191";"2,5426";"469,5275353280808";"0,00004012134945349651";"0,0024525350412608984";"4,8180"
"67";"4";"17,8387";"9,8706";"7,9680";"19156,7249018591";"0,0001649574804251259";"0,015347218270864708";"34,8937"
"68";"1";"3,5650";"1,0195";"2,5454";"493,5589934797594";"0,00003908090232523086";"0,0024098179824889564";"4,8223"
"68";"4";"17,9663";"9,9569";"8,0094";"19908,952905997932";"0,00016170183152139177";"0,015247045630731393";"35,1392"
"69";"1";"3,5703";"1,0187";"2,5516";"504,4629688545626";"0,00003798502631958182";"0,0023887253729431308";"4,8452"
"69";"4";"18,0959";"10,0395";"8,0565";"20446,57960758858";"0,00015845906105133498";"0,01525083215617481";"35,4828"
"70";"1";"3,5764";"1,0182";"2,5582";"503,30502485254135";"0,00003680932999777444";"0,0023628873819477544";"4,8529"
"70";"4";"18,2705";"10,1491";"8,1214";"21391,420131901697";"0,00015500579121090002";"0,015287369203435545";"35,9034"
"71";"1";"3,5774";"1,0121";"2,5653";"518,2806919455046";"0,00003563128106943815";"0,002313761415333114";"4,8698"
"71";"4";"18,4944";"10,3029";"8,1915";"22345,28600938879";"0,0001527893621237773";"0,015343352870694988";"36,3384"
"72";"1";"3,5737";"1,0117";"2,5619";"541,8503687193029";"0,00003498498952519094";"0,0023130667550281597";"4,8768"
"72";"4";"18,5721";"10,3611";"8,2110";"22977,376879070634";"0,0001512204266701562";"0,015390437230921037";"36,5382"
